show_type;genre;running_minutes;source_language;pelicula_id;finished;ranking;estreno_fecha;estreno_hora;efectos especiales
TV;Fantasy;43;English;221;false;0.10;30/05/1999;13:23:17;Maquillaje Optico Sonido
TV;Fantasy;43;English;221;true;6.14;22/08/2021;08:23:55;Sonido
TV;Fantasy;43;English;221;false;0.7;21/11/2016;04:00:47;Maquillaje Optico
TV;Fantasy;43;English;221;true;1.11;13/02/2000;23:43:57;Maquillaje
TV;Fantasy;42;English;221;false;8.12;25/01/2020;17:17:09;Maquillaje Optico Sonido
TV;Fantasy;43;English;221;true;9.13;05/09/2020;02:01:30;Optico
TV;Fantasy;42;English;221;false;0.11;26/12/2016;15:24:07;Maquillaje Sonido
TV;Fantasy;43;English;221;false;7.7;25/03/2000;13:29:55;Optico
TV;Fantasy;42;English;221;false;6.6;19/02/2011;12:13:56;Maquillaje Optico Sonido
TV;Fantasy;43;English;221;false;4.15;23/08/2008;20:12:46;Optico
MOVIE;Horror;89;English;221;false;0.15;03/05/2005;09:01:23;Sonido
MOVIE;Thriller;103;English;221;false;3.7;22/02/2019;22:35:35;Optico Sonido
TV;Romance;44;Chinese;221;true;0.15;14/05/2001;14:07:51;Maquillaje Sonido
MOVIE;Romance;97;Malay;221;true;7.36;12/07/2019;11:51:05;Optico Sonido
MOVIE;Romance;93;Malay;221;true;7.39;08/11/2006;04:43:54;Maquillaje
MOVIE;Musical;96;Malay;221;true;6.13;06/12/2018;08:36:14;Optico Sonido
MOVIE;Comedy;105;Burmese;221;false;2.8;22/08/2001;20:38:53;Optico Sonido
MOVIE;Horror;112;Tagalog;221;false;5.12;23/08/2009;20:39:44;Optico Sonido
TV;Crime and Mystery;44;English;221;false;4.53;23/06/2011;23:57:42;Optico
TV;Crime and Mystery;44;English;221;false;4.57;24/12/2000;16:04:11;Sonido
TV;Crime and Mystery;44;English;221;true;1.11;02/12/2017;03:33:46;Maquillaje Sonido
TV;Crime and Mystery;44;English;221;true;0.7;05/11/2018;09:10:21;Optico Sonido
TV;Crime and Mystery;44;English;221;false;2.14;05/06/2012;17:12:18;Maquillaje Sonido
TV;Crime and Mystery;44;English;221;true;1.6;16/01/2018;11:11:17;Optico
MOVIE;Fantasy;135;Korean;221;true;6.12;11/07/2003;09:53:36;Optico
MOVIE;Kids;101;English;221;false;3.11;15/07/2009;14:19:11;Sonido
MOVIE;Comedy;73;Indonesian;221;true;1.12;25/11/2019;17:36:05;Optico
MOVIE;Romance;97;Indonesian;221;false;6.28;11/09/2001;16:30:40;Optico Sonido
MOVIE;Action and Adventure;94;English;221;false;6.30;22/07/2022;09:45:11;Maquillaje Sonido
MOVIE;Comedy;101;English;221;false;5.15;07/09/2000;07:37:58;Maquillaje Sonido
MOVIE;Comedy;90;Malay;221;false;5.16;15/05/2019;22:07:16;Optico Sonido
MOVIE;Comedy;95;Italian;221;true;0.18;13/05/2006;07:32:05;Maquillaje Sonido
MOVIE;Action and Adventure;93;English;221;true;0.19;09/05/2006;00:02:06;Maquillaje
MOVIE;Action and Adventure;115;English;221;false;6.10;09/04/2018;05:24:42;Maquillaje
MOVIE;Action and Adventure;95;English;221;false;5.14;15/02/2015;20:00:37;Maquillaje Optico
MOVIE;Action and Adventure;143;English;221;false;7.9;27/10/2012;21:47:10;Maquillaje
MOVIE;Action and Adventure;132;English;221;true;5.13;03/05/2012;23:16:19;Maquillaje Optico
MOVIE;Action and Adventure;114;English;221;false;2.7;19/12/2002;02:22:54;Optico Sonido
MOVIE;Action and Adventure;100;English;221;false;9.85;16/03/2006;01:34:37;Maquillaje
TV;Comedy;55;Korean;221;false;9.92;04/12/2005;20:16:54;Optico Sonido
TV;Comedy;54;Korean;221;true;7.12;12/04/2006;14:12:22;Maquillaje Sonido
TV;Comedy;46;Korean;221;false;4.15;21/10/2022;10:41:31;Maquillaje
TV;Comedy;46;Korean;221;true;1.10;05/11/2006;21:44:58;Optico
TV;Comedy;47;Korean;221;true;7.14;17/09/2001;08:46:56;Sonido
TV;Comedy;48;Korean;221;false;0.11;08/03/2018;10:30:30;Maquillaje
TV;Comedy;48;Korean;221;false;6.14;10/07/2003;07:28:41;Maquillaje Optico Sonido
TV;Comedy;46;Korean;221;false;4.6;22/05/2000;20:20:19;Maquillaje Optico Sonido
TV;Comedy;46;Korean;221;false;8.11;15/04/2008;16:15:38;Maquillaje Sonido
TV;Comedy;47;Korean;221;false;1.14;29/10/2020;14:19:29;Maquillaje Optico
TV;Musical;70;English;221;false;8.6;29/10/2012;21:47:12;Optico Sonido
TV;Musical;46;English;221;true;3.11;20/06/2001;01:18:12;Maquillaje Sonido
TV;Musical;45;English;221;false;8.13;15/08/2007;15:18:34;Maquillaje
TV;Musical;47;English;221;false;4.13;16/11/2007;05:01:46;Maquillaje Sonido
TV;Musical;45;English;402;true;6.10;22/09/1999;18:12:47;Maquillaje Sonido
TV;Musical;42;English;402;true;3.15;19/04/2019;01:37:08;Optico Sonido
TV;Musical;45;English;402;false;2.11;26/09/2004;15:31:12;Maquillaje Optico Sonido
TV;Musical;43;English;402;false;1.15;20/12/2013;21:16:03;Sonido
TV;Musical;42;English;402;true;5.12;06/05/2017;05:49:53;Maquillaje Optico Sonido
MOVIE;Action and Adventure;125;Korean;402;true;0.11;01/07/2016;16:48:55;Sonido
MOVIE;Action and Adventure;126;Korean;402;false;1.12;17/12/2022;23:35:00;Sonido
MOVIE;Horror;112;English;402;true;8.13;31/01/2013;04:03:57;Optico Sonido
MOVIE;Romance;89;Central Khmer;402;false;7.9;28/04/1999;14:11:57;Optico
TV;Musical;35;Burmese;402;false;9.7;15/03/1999;16:47:37;Optico Sonido
TV;Musical;32;Burmese;402;false;2.10;21/06/2017;01:15:41;Maquillaje Sonido
TV;Musical;37;Burmese;402;false;1.12;04/04/1999;20:50:58;Maquillaje Optico Sonido
TV;Musical;31;Burmese;402;true;5.11;05/10/2004;16:33:01;Maquillaje
MOVIE;Comedy;100;English;402;false;2.7;13/05/2001;03:24:59;Optico
TV;Fantasy;43;English;402;true;6.7;27/03/2002;10:22:42;Maquillaje Optico Sonido
TV;Fantasy;43;English;221;false;1.15;16/06/2010;21:30:48;Maquillaje Optico Sonido
TV;Fantasy;43;English;221;true;8.7;15/03/2008;20:57:01;Maquillaje Sonido
TV;Fantasy;43;English;221;false;6.14;22/12/2002;06:49:54;Maquillaje Optico Sonido
TV;Fantasy;43;English;221;false;1.13;27/09/2019;14:01:27;Maquillaje Optico
TV;Fantasy;43;English;221;false;5.12;25/10/2009;04:25:10;Sonido
TV;Fantasy;43;English;221;false;6.6;26/08/2017;03:35:15;Maquillaje Optico
TV;Fantasy;42;English;221;false;3.9;11/10/2014;15:25:15;Sonido
TV;Fantasy;43;English;221;true;1.7;05/12/2019;07:35:48;Sonido
TV;Fantasy;42;English;221;false;9.7;03/05/2015;19:56:52;Optico Sonido
TV;Fantasy;43;English;221;true;6.14;07/04/2016;21:44:23;Optico Sonido
TV;Fantasy;42;English;221;false;7.13;22/09/2018;23:18:31;Optico
TV;Fantasy;43;English;221;false;4.14;18/01/2021;01:48:17;Maquillaje Optico Sonido
MOVIE;Action and Adventure;91;English;221;false;2.14;03/07/2019;13:57:20;Optico
MOVIE;Action and Adventure;95;English;221;false;9.14;16/02/2000;20:44:32;Maquillaje Sonido
MOVIE;Action and Adventure;90;English;221;false;4.13;30/12/2010;01:34:29;Maquillaje Optico
TV;Musical;37;Arabic;221;false;5.26;26/09/2017;17:19:59;Sonido
MOVIE;Musical;91;English;221;true;5.28;22/11/2004;20:56:17;Maquillaje Optico
TV;Crime and Mystery;44;Spanish;221;true;6.10;03/09/2022;10:31:51;Optico
TV;Comedy;37;Korean;221;true;0.14;08/01/2003;09:06:41;Sonido
TV;Comedy;29;Korean;470;true;9.9;22/10/2012;11:57:55;Optico Sonido
TV;Comedy;34;Korean;470;true;6.11;13/07/2019;05:54:48;Maquillaje
TV;Comedy;32;Korean;470;true;9.38;21/11/2006;12:17:30;Optico Sonido
TV;Comedy;36;Korean;470;false;9.41;14/02/2012;07:26:22;Maquillaje
TV;Comedy;26;Korean;470;true;6.10;11/09/2008;02:05:46;Maquillaje Optico Sonido
TV;Comedy;37;Korean;470;true;8.7;09/02/2019;18:11:14;Maquillaje Optico
TV;Comedy;27;Korean;470;true;9.6;30/12/2013;11:26:17;Sonido
TV;Comedy;33;Korean;470;true;3.7;06/02/2014;15:17:45;Maquillaje Optico Sonido
TV;Comedy;32;Korean;470;true;4.8;03/04/2015;10:56:24;Optico Sonido
TV;Comedy;32;Korean;470;false;1.14;07/11/2012;01:12:27;Maquillaje Optico
TV;Comedy;32;Korean;470;true;8.4;06/01/2019;22:02:46;Maquillaje
TV;Comedy;31;Korean;470;true;8.4;30/12/2002;07:01:15;Optico Sonido
TV;Comedy;30;Korean;470;false;9.13;04/02/2019;10:22:10;Optico Sonido
TV;Comedy;29;Korean;470;true;7.31;23/09/2014;11:01:45;Optico
TV;Comedy;32;Korean;470;false;7.34;18/06/2005;10:03:40;Optico
TV;Comedy;29;Korean;470;false;0.75;27/11/2008;05:36:40;Optico
TV;Comedy;32;Korean;470;true;0.81;30/09/2021;04:40:59;Sonido
TV;Comedy;33;Korean;470;true;5.8;02/01/2008;06:57:35;Maquillaje Sonido
TV;Comedy;28;Korean;470;false;1.15;12/01/2014;09:32:56;Maquillaje Optico
TV;Comedy;29;Korean;470;false;8.12;15/06/2004;16:48:11;Optico
TV;Comedy;31;Korean;470;true;0.11;17/03/2000;10:22:28;Sonido
TV;Comedy;29;Korean;470;false;4.8;02/10/2002;08:22:18;Optico
TV;Comedy;32;Korean;470;true;6.8;27/10/2010;06:32:16;Maquillaje Sonido
TV;Comedy;35;Korean;470;true;7.10;16/11/2012;09:06:21;Maquillaje Optico Sonido
TV;Comedy;26;Korean;470;false;1.10;21/05/2020;05:48:54;Maquillaje Sonido
TV;Comedy;32;Korean;470;false;8.7;23/02/2023;13:13:25;Maquillaje
TV;Comedy;29;Korean;470;false;1.8;11/11/2000;20:40:57;Optico
TV;Comedy;34;Korean;470;true;4.10;28/04/2018;06:20:12;Optico Sonido
TV;Comedy;27;Korean;470;true;6.10;04/07/2014;10:14:21;Sonido
TV;Comedy;35;Korean;470;true;5.10;20/03/2014;23:29:45;Maquillaje Optico Sonido
TV;Comedy;26;Korean;470;false;3.6;03/11/2007;09:52:30;Maquillaje Optico Sonido
MOVIE;eSports;13;English;470;false;9.12;21/09/2014;18:45:14;Maquillaje Sonido
MOVIE;Romance;136;Burmese;470;false;1.10;17/02/2011;22:28:04;Maquillaje Optico Sonido
MOVIE;eSports;6;English;470;true;9.14;11/05/2020;19:24:09;Optico Sonido
MOVIE;eSports;9;English;470;true;8.14;07/01/2012;11:33:26;Maquillaje Optico Sonido
TV;Comedy;33;Central Khmer;470;false;9.10;13/03/2008;15:44:34;Optico
MOVIE;eSports;16;English;470;true;6.7;12/01/2019;22:29:19;Maquillaje Optico
TV;Musical;93;Indonesian;470;false;8.13;04/10/2007;23:58:13;Maquillaje Optico
TV;Musical;85;Indonesian;470;false;2.12;12/02/2020;03:44:33;Optico Sonido
TV;Musical;95;Indonesian;470;true;7.6;21/10/2007;11:54:56;Optico
TV;Musical;55;Indonesian;470;true;3.12;17/04/2002;11:25:20;Maquillaje Optico Sonido
TV;Musical;93;Indonesian;470;false;1.73;25/11/2002;18:58:03;Sonido
TV;Musical;92;Indonesian;234;true;1.79;03/02/2001;12:09:11;Optico
TV;Musical;94;Indonesian;234;false;2.9;10/12/2018;02:52:49;Optico Sonido
TV;Musical;94;Indonesian;234;true;1.15;31/08/2001;02:44:29;Maquillaje
TV;Musical;97;Indonesian;234;true;0.6;31/01/2000;02:54:18;Maquillaje Optico Sonido
TV;Musical;38;Indonesian;234;false;0.6;29/11/2019;10:37:46;Maquillaje Optico
TV;Musical;96;Indonesian;234;true;6.9;23/12/2005;12:43:42;Maquillaje
TV;Musical;91;Indonesian;234;true;3.15;06/02/2012;18:25:11;Optico
MOVIE;Romance;102;Indonesian;234;false;0.8;20/06/2008;18:06:26;Sonido
MOVIE;Action and Adventure;96;Chinese;234;false;7.15;01/01/2005;10:01:23;Maquillaje Optico Sonido
TV;Anime;24;Japanese;234;true;5.9;05/11/2017;19:48:50;Maquillaje Optico
TV;Anime;24;Japanese;234;false;9.12;15/09/2019;02:47:34;Maquillaje Optico
TV;Anime;24;Japanese;446;true;7.15;04/10/2015;16:58:39;Maquillaje Sonido
TV;Anime;24;Japanese;446;false;6.8;02/10/2006;05:09:26;Maquillaje
TV;Anime;24;Japanese;446;false;7.14;29/12/2017;09:55:49;Maquillaje
TV;Anime;24;Japanese;446;true;6.9;15/03/2006;11:53:50;Maquillaje Optico
TV;Anime;24;Japanese;446;false;2.6;23/07/2012;14:13:13;Maquillaje Optico
TV;Anime;24;Japanese;446;false;3.14;01/02/2000;04:42:26;Maquillaje Optico Sonido
TV;Anime;24;Japanese;446;false;4.12;19/05/2006;01:41:23;Maquillaje Optico
TV;Anime;24;Japanese;446;true;8.7;16/02/2018;23:00:24;Maquillaje Optico Sonido
TV;Anime;24;Japanese;446;true;9.40;19/11/2001;17:52:26;Sonido
TV;Anime;24;Japanese;446;true;9.44;07/12/2018;19:27:29;Maquillaje Sonido
TV;Anime;25;Japanese;435;true;2.8;18/08/2002;20:55:08;Maquillaje
TV;Anime;25;Japanese;435;true;0.12;01/04/2007;01:12:37;Optico Sonido
TV;Anime;25;Japanese;435;true;5.6;20/11/2017;20:32:14;Maquillaje Sonido
TV;Anime;25;Japanese;435;true;3.9;18/08/2002;15:20:53;Maquillaje Sonido
TV;Anime;25;Japanese;435;false;5.10;20/08/2006;11:58:38;Optico
TV;Anime;25;Japanese;435;false;9.7;25/11/2012;09:14:50;Maquillaje Sonido
TV;Anime;25;Japanese;435;true;5.7;19/06/2020;03:14:05;Maquillaje Optico
TV;Anime;25;Japanese;435;true;1.8;06/10/2015;16:08:59;Maquillaje Optico
TV;Anime;25;Japanese;435;false;0.7;12/04/2006;02:14:08;Maquillaje
TV;Anime;25;Japanese;435;false;2.15;25/04/2008;15:41:28;Optico
TV;Anime;25;Japanese;435;false;6.6;24/07/2000;18:12:55;Maquillaje Optico Sonido
TV;Anime;25;Japanese;435;true;7.51;04/12/2010;07:51:22;Maquillaje Optico
TV;Anime;25;Japanese;435;false;7.56;24/03/2016;04:04:17;Sonido
TV;Anime;24;Japanese;434;true;3.8;18/08/2017;15:06:31;Optico Sonido
TV;Anime;24;Japanese;434;true;6.12;17/04/2022;09:56:19;Maquillaje Optico
TV;Anime;24;Japanese;434;false;1.7;21/06/2006;01:28:05;Maquillaje Optico
TV;Anime;24;Japanese;434;false;0.15;05/03/2005;15:59:35;Optico
TV;Anime;24;Japanese;434;true;7.6;18/04/2016;19:35:55;Optico Sonido
TV;Anime;24;Japanese;434;false;3.15;10/04/2018;16:37:20;Maquillaje Optico
TV;Anime;24;Japanese;434;false;7.10;24/11/2006;15:40:41;Maquillaje Sonido
TV;Anime;24;Japanese;434;true;6.13;01/09/2005;11:23:39;Sonido
TV;Anime;24;Japanese;434;true;3.15;11/12/2013;17:28:47;Maquillaje Optico
TV;Anime;24;Japanese;434;true;4.7;18/12/2020;14:34:36;Maquillaje Sonido
TV;Anime;24;Japanese;434;false;9.15;21/11/2009;10:49:29;Optico Sonido
TV;Anime;24;Japanese;434;true;8.10;26/02/2003;17:06:21;Optico Sonido
MOVIE;Action and Adventure;97;Chinese;434;true;6.8;19/11/2005;22:05:47;Optico Sonido
MOVIE;Musical;91;Burmese;434;false;6.9;24/08/2021;06:26:18;Optico
MOVIE;Comedy;97;Burmese;434;false;3.6;15/02/2011;08:34:11;Maquillaje Optico
TV;Musical;40;Arabic;434;true;9.9;08/11/2002;00:31:24;Optico Sonido
MOVIE;Action and Adventure;95;English;434;true;8.11;06/03/2015;14:43:30;Maquillaje Optico Sonido
TV;Musical;29;Tagalog;434;true;1.15;02/08/2010;18:51:13;Optico
TV;Musical;28;Tagalog;434;true;9.12;11/01/2005;11:22:41;Maquillaje Sonido
TV;Musical;27;Tagalog;434;true;7.11;28/12/2003;07:59:57;Optico
TV;Musical;28;Tagalog;434;true;5.108;07/12/2010;02:36:57;Optico
TV;Musical;29;Tagalog;434;false;5.117;13/07/2006;17:25:15;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;434;true;0.10;02/08/2014;05:24:07;Maquillaje Sonido
TV;Musical;26;Tagalog;434;true;1.8;23/01/2002;12:44:25;Optico
TV;Musical;27;Tagalog;434;false;2.12;24/11/2002;20:23:13;Maquillaje Optico
TV;Musical;26;Tagalog;362;true;9.8;13/02/2017;04:22:54;Maquillaje Optico Sonido
TV;Musical;25;Tagalog;362;true;6.12;24/11/2007;11:27:19;Optico
TV;Musical;26;Tagalog;362;false;5.8;24/10/2012;23:07:14;Optico
TV;Musical;27;Tagalog;362;true;0.9;10/08/2006;08:46:02;Maquillaje Optico
TV;Musical;26;Tagalog;362;false;7.11;14/10/2004;15:55:06;Optico Sonido
TV;Musical;26;Tagalog;362;true;9.15;10/09/2000;05:52:24;Optico Sonido
TV;Musical;28;Tagalog;362;true;2.6;14/06/2016;22:33:38;Sonido
TV;Musical;26;Tagalog;362;true;7.11;05/10/2017;02:51:13;Maquillaje Sonido
TV;Musical;26;Tagalog;362;true;5.6;27/08/1999;03:12:00;Maquillaje
TV;Musical;27;Tagalog;362;false;6.15;10/11/2022;01:12:01;Optico
TV;Musical;27;Tagalog;362;false;1.72;13/03/2000;09:33:54;Sonido
TV;Musical;26;Tagalog;362;false;1.78;02/04/2014;23:26:26;Optico Sonido
TV;Musical;27;Tagalog;362;false;7.15;02/02/2010;07:47:41;Optico Sonido
TV;Musical;28;Tagalog;362;true;8.15;06/05/2006;03:54:52;Maquillaje
TV;Musical;28;Tagalog;362;true;5.8;04/09/2005;15:48:11;Maquillaje Optico Sonido
TV;Musical;26;Tagalog;362;true;1.8;19/11/2017;01:03:28;Maquillaje Optico Sonido
TV;Musical;27;Tagalog;362;false;8.8;14/02/1999;01:12:39;Sonido
TV;Musical;27;Tagalog;362;false;9.12;29/06/2000;19:59:57;Maquillaje
TV;Musical;29;Tagalog;362;true;3.12;01/08/2006;19:26:52;Maquillaje
MOVIE;Romance;93;Vie4ese;362;false;7.12;31/03/2014;23:29:56;Maquillaje
MOVIE;Comedy;92;Vie4ese;362;false;2.4;15/05/2019;21:54:09;Maquillaje Optico
MOVIE;Action and Adventure;95;English;362;false;2.5;03/07/2006;07:51:26;Maquillaje Optico Sonido
MOVIE;Action and Adventure;88;English;362;true;9.10;27/08/2008;18:45:36;Maquillaje Sonido
MOVIE;Comedy;89;Indonesian;362;false;3.9;20/01/2005;02:02:07;Sonido
MOVIE;Comedy;48;English;362;false;7.6;01/01/2019;07:44:55;Maquillaje
MOVIE;Comedy;63;English;362;true;9.7;06/02/2005;09:18:22;Maquillaje
MOVIE;Comedy;53;English;362;true;6.7;11/02/2017;13:23:35;Maquillaje Optico Sonido
MOVIE;Comedy;56;English;362;false;8.7;04/11/2001;11:46:25;Maquillaje Optico Sonido
MOVIE;Action and Adventure;103;English;362;true;0.10;21/11/2022;10:23:41;Sonido
TV;Anime;25;Japanese;362;true;5.11;08/11/2000;02:14:44;Maquillaje Sonido
TV;Anime;25;Japanese;362;false;3.9;23/07/2012;23:23:04;Maquillaje Optico
MOVIE;Horror;93;English;362;false;1.18;14/11/2005;10:42:49;Maquillaje Optico Sonido
TV;Musical;64;Korean;362;true;1.20;14/02/2003;01:15:46;Optico Sonido
TV;Musical;63;Korean;362;true;7.12;27/08/2005;06:35:51;Optico Sonido
TV;Musical;33;Arabic;362;true;8.13;26/07/1999;11:07:51;Maquillaje Optico Sonido
TV;Comedy;31;Central Khmer;362;false;6.14;14/07/2009;15:08:29;Sonido
MOVIE;Comedy;66;English;362;true;0.7;23/10/2012;12:06:05;Optico Sonido
MOVIE;Comedy;35;English;362;false;8.6;30/07/2004;01:04:28;Maquillaje Sonido
MOVIE;Comedy;52;English;362;true;3.7;19/01/2020;10:48:43;Maquillaje Optico
MOVIE;Comedy;59;English;362;true;6.87;30/03/2001;19:01:44;Maquillaje Sonido
MOVIE;Romance;110;Central Khmer;362;true;6.95;19/10/2000;10:15:09;Maquillaje Sonido
TV;Fantasy;91;Italian;362;true;0.10;30/07/2009;03:18:01;Optico
TV;Fantasy;91;Italian;362;false;6.8;02/04/2004;03:06:29;Optico
TV;Fantasy;96;Italian;475;true;8.42;26/09/2008;09:10:08;Maquillaje Sonido
TV;Fantasy;91;Italian;475;true;8.46;04/11/2012;03:20:33;Maquillaje Sonido
TV;Fantasy;92;Italian;475;true;3.10;25/06/2015;00:49:51;Maquillaje Sonido
TV;Fantasy;96;Italian;475;false;1.12;18/12/2001;09:45:28;Maquillaje Optico
TV;Fantasy;95;Italian;475;true;5.10;15/10/2003;21:59:50;Maquillaje
TV;Fantasy;100;Italian;475;false;1.13;30/07/2021;08:22:05;Maquillaje Optico
TV;Fantasy;89;Korean;476;true;6.6;13/03/2017;20:42:07;Maquillaje Optico Sonido
TV;Fantasy;78;Korean;476;true;9.9;17/11/2021;16:21:37;Maquillaje Optico Sonido
TV;Fantasy;83;Korean;476;true;1.13;18/10/2009;22:30:39;Sonido
TV;Fantasy;63;Korean;476;true;3.7;01/10/2020;21:35:03;Optico Sonido
TV;Fantasy;68;Korean;476;true;1.11;22/08/2003;09:12:02;Maquillaje Optico
TV;Fantasy;77;Korean;476;true;8.6;03/07/2007;15:34:02;Sonido
TV;Fantasy;75;Korean;476;true;7.12;27/08/2016;01:03:31;Maquillaje Optico Sonido
TV;Fantasy;73;Korean;476;true;4.12;12/07/2018;16:08:27;Optico
TV;Fantasy;79;Korean;476;false;5.10;19/08/2003;03:47:13;Maquillaje Optico
TV;Fantasy;77;Korean;476;false;8.10;30/12/2022;18:01:30;Optico
TV;Fantasy;75;Korean;476;true;1.13;06/09/2020;00:50:51;Maquillaje
TV;Fantasy;84;Korean;476;true;6.13;08/07/2003;19:31:50;Sonido
TV;Fantasy;74;Korean;476;true;9.7;06/01/2015;16:11:12;Maquillaje Optico Sonido
MOVIE;Comedy;59;English;476;false;2.8;25/05/2017;01:37:28;Optico Sonido
MOVIE;Comedy;44;English;476;true;0.7;17/10/2005;03:54:41;Maquillaje Optico Sonido
MOVIE;Comedy;54;English;476;false;5.12;12/01/2019;21:15:15;Optico Sonido
MOVIE;Comedy;97;English;476;true;8.6;11/07/2017;00:27:20;Optico Sonido
MOVIE;Comedy;63;English;476;true;4.8;07/12/2015;06:28:19;Optico
MOVIE;Comedy;51;English;476;true;3.8;20/02/2002;02:19:03;Maquillaje Sonido
MOVIE;Comedy;30;English;476;true;9.14;16/10/2021;14:04:03;Optico Sonido
MOVIE;Comedy;60;English;476;true;1.10;11/07/2007;12:23:53;Optico
TV;Musical;14;Bengali;476;false;4.15;27/11/2012;05:24:56;Optico Sonido
TV;Musical;15;Bengali;476;false;9.15;21/06/2016;21:50:18;Optico
TV;Musical;13;Bengali;476;false;4.11;03/07/2002;02:41:06;Maquillaje
TV;Musical;14;Bengali;476;false;6.9;16/08/2000;19:32:44;Maquillaje
TV;Musical;12;Bengali;476;false;1.8;04/04/2022;11:00:22;Maquillaje Optico Sonido
MOVIE;Musical;49;Bengali;476;true;2.6;20/06/2022;13:57:33;Optico Sonido
MOVIE;Comedy;51;English;476;false;1.15;05/01/2010;09:11:05;Maquillaje Optico Sonido
MOVIE;Comedy;91;Burmese;476;true;4.15;25/04/2000;05:58:53;Optico
MOVIE;Romance;133;Burmese;476;false;6.10;09/06/2018;18:52:10;Maquillaje Sonido
MOVIE;Romance;104;Burmese;476;true;2.10;10/06/2016;11:29:16;Maquillaje Sonido
MOVIE;Romance;138;Burmese;476;true;5.8;07/04/2000;21:49:59;Maquillaje Optico
MOVIE;Musical;95;Burmese;476;true;0.7;18/02/2007;15:53:45;Sonido
MOVIE;Musical;112;Burmese;476;true;8.6;05/10/2014;14:23:36;Maquillaje Sonido
TV;Musical;64;Korean;476;true;7.11;18/04/2013;11:36:00;Optico Sonido
TV;Musical;61;Korean;478;true;5.13;04/10/2007;05:06:51;Maquillaje
TV;Musical;64;Korean;478;true;7.15;02/11/2000;03:50:27;Maquillaje
TV;Musical;66;Korean;478;false;3.11;09/04/2013;09:42:56;Maquillaje Sonido
MOVIE;Comedy;80;English;478;true;6.6;10/03/2018;17:20:18;Maquillaje Optico
TV;Anime;25;Japanese;478;true;9.10;15/11/2015;13:21:20;Optico Sonido
TV;Anime;25;Japanese;478;false;2.8;27/04/2004;10:06:34;Maquillaje Optico
TV;Anime;25;Japanese;480;false;6.8;18/09/2015;01:08:06;Optico Sonido
TV;Anime;25;Japanese;480;false;4.12;27/12/2017;23:43:33;Optico Sonido
TV;Anime;25;Japanese;480;false;6.10;29/04/2021;13:31:45;Optico
TV;Anime;25;Japanese;480;true;7.10;30/10/2011;00:28:36;Sonido
TV;Anime;25;Japanese;480;true;2.15;01/01/2008;13:07:09;Maquillaje Optico
TV;Anime;25;Japanese;480;true;5.7;23/08/2004;09:18:06;Maquillaje Sonido
TV;Anime;25;Japanese;480;true;7.13;14/03/2002;01:31:07;Optico Sonido
TV;Anime;25;Japanese;480;true;2.14;04/09/1999;07:08:58;Optico Sonido
TV;Anime;25;Japanese;480;true;1.11;15/03/2014;09:44:27;Optico
TV;Anime;25;Japanese;480;true;8.12;14/07/2014;20:30:32;Maquillaje Optico Sonido
TV;Anime;25;Japanese;480;false;0.37;14/02/2004;14:08:26;Optico Sonido
TV;Anime;25;Japanese;480;true;0.40;27/05/1999;10:46:45;Maquillaje Optico
TV;Anime;25;Japanese;480;false;7.14;30/06/2004;01:51:49;Maquillaje Optico Sonido
TV;Anime;25;Japanese;480;true;9.11;04/03/2020;17:32:41;Maquillaje Optico
TV;Anime;25;Japanese;480;false;3.6;06/07/2008;04:29:27;Maquillaje Sonido
TV;Anime;25;Japanese;480;false;1.9;07/02/2008;00:41:02;Maquillaje Sonido
TV;Anime;25;Japanese;480;false;4.9;03/02/2015;02:57:16;Optico
TV;Anime;25;Japanese;480;true;3.9;04/07/1999;05:48:01;Maquillaje Sonido
TV;Anime;25;Japanese;480;false;5.11;30/07/2013;22:31:14;Maquillaje Optico
TV;Anime;25;Japanese;480;false;7.9;04/05/2018;09:23:47;Maquillaje Sonido
TV;Anime;25;Japanese;480;true;4.6;24/10/2004;02:46:57;Optico
TV;Anime;25;Japanese;480;true;9.10;20/10/2000;12:08:33;Optico Sonido
MOVIE;Musical;76;Indonesian;75;false;8.15;21/05/2018;18:27:47;Maquillaje
TV;Anime;25;Japanese;481;true;2.7;09/11/2001;08:55:02;Maquillaje Optico
TV;Anime;25;Japanese;481;false;8.6;18/09/2020;08:10:55;Maquillaje Optico
TV;Anime;25;Japanese;481;true;7.15;06/11/2006;17:24:57;Maquillaje
TV;Anime;25;Japanese;481;true;2.8;23/10/2002;18:49:12;Optico Sonido
TV;Anime;25;Japanese;481;true;1.15;31/03/2002;14:33:17;Sonido
TV;Anime;25;Japanese;481;true;5.11;24/10/2016;21:51:32;Maquillaje
TV;Anime;25;Japanese;481;true;4.7;22/01/2001;11:04:22;Optico
TV;Anime;25;Japanese;481;true;7.30;06/03/2018;09:51:24;Maquillaje Optico Sonido
TV;Anime;25;Japanese;481;true;7.33;01/02/2003;00:43:55;Optico Sonido
TV;Anime;25;Japanese;481;false;1.15;07/05/2019;18:13:53;Optico Sonido
TV;Anime;25;Japanese;481;false;8.9;21/03/2021;14:15:43;Maquillaje Sonido
TV;Anime;25;Japanese;481;false;4.15;19/05/2018;18:32:21;Maquillaje Optico Sonido
TV;Anime;25;Japanese;481;false;2.15;17/07/2013;13:58:23;Sonido
